txn_id,ts,bank,upi_app,amount,status,failure_reason,processing_ms,retry,refund_time_min
T0007832,1764007320,HDFC Bank,Paytm,31.8,SUCCESS,,277,N,
T0007833,1764272760,HDFC Bank,PhonePe,17.0,SUCCESS,,384,N,
T0007834,1764442320,Kotak,Paytm,37.51,FAILED,network_issue,375,N,
T0007835,1764180000,Axis Bank,BankApp,35.52,SUCCESS,,350,N,
T0007836,1764509340,ICICI Bank,Paytm,48.0,FAILED,daily_limit_exceeded,347,N,
T0007837,1764008400,SBI,GooglePay,45.19,FAILED,gateway_timeout,348,N,
T0007838,1764008160,SBI,Paytm,41.31,SUCCESS,,221,N,
T0007839,1764543420,HDFC Bank,GooglePay,32.19,SUCCESS,,218,N,
T0007840,1764233820,SBI,BankApp,18.25,FAILED,bank_timeout,193,N,
T0007841,1764453900,ICICI Bank,GooglePay,21.48,SUCCESS,,509,N,
T0007842,1764153480,Kotak,BankApp,32.71,SUCCESS,,437,N,
T0007843,1764457920,Axis Bank,AmazonPay,14.29,FAILED,bank_timeout,123,N,
T0007844,1764441600,HDFC Bank,AmazonPay,18.41,SUCCESS,,124,N,
T0007845,1764357840,HDFC Bank,GooglePay,36.66,FAILED,daily_limit_exceeded,461,N,
T0007846,1763977020,Axis Bank,AmazonPay,49.47,SUCCESS,,433,N,
T0007847,1764189120,Kotak,PhonePe,17.3,SUCCESS,,531,N,
T0007848,1764446820,Axis Bank,AmazonPay,16.77,SUCCESS,,609,N,
T0007849,1764369000,SBI,GooglePay,42.77,SUCCESS,,153,N,
T0007850,1764486540,SBI,AmazonPay,49.68,SUCCESS,,293,N,
T0007851,1764361620,Axis Bank,Paytm,46.36,SUCCESS,,251,N,
T0007852,1764275340,SBI,AmazonPay,40.63,SUCCESS,,253,N,
T0007853,1764201240,HDFC Bank,Paytm,19.22,SUCCESS,,265,N,
T0007854,1764461160,SBI,GooglePay,36.0,SUCCESS,,365,N,
T0007855,1764534720,SBI,AmazonPay,10.92,SUCCESS,,212,N,
T0007856,1764103320,SBI,Paytm,44.48,SUCCESS,,159,N,
T0007857,1764099360,HDFC Bank,GooglePay,15.99,FAILED,daily_limit_exceeded,382,N,102.0
T0007858,1764216480,HDFC Bank,Paytm,41.31,SUCCESS,,374,N,
T0007859,1764439200,HDFC Bank,AmazonPay,31.79,SUCCESS,,229,N,
T0007860,1764442800,Axis Bank,BankApp,29.47,SUCCESS,,317,N,
T0007861,1764373260,Axis Bank,BankApp,50.55,FAILED,gateway_timeout,461,N,48.0
T0007862,1764339120,ICICI Bank,AmazonPay,43.87,SUCCESS,,594,N,
T0007863,1764106020,HDFC Bank,Paytm,29.24,SUCCESS,,274,N,
T0007864,1764459540,Axis Bank,Paytm,40.12,SUCCESS,,602,N,
T0007865,1764159000,Kotak,AmazonPay,32.86,SUCCESS,,358,N,
T0007866,1764206160,ICICI Bank,BankApp,43.92,SUCCESS,,534,N,
T0007867,1764005940,HDFC Bank,GooglePay,37.51,SUCCESS,,441,N,
T0007868,1764101820,Axis Bank,GooglePay,25.59,FAILED,gateway_timeout,40,N,
T0007869,1764215160,Axis Bank,AmazonPay,29.41,SUCCESS,,259,N,
T0007870,1764546780,Kotak,PhonePe,31.87,SUCCESS,,527,N,
T0007871,1764320460,SBI,GooglePay,16.64,SUCCESS,,283,N,
T0007872,1763993100,Kotak,Paytm,36.68,FAILED,unknown_error,327,Y,
T0007873,1764529080,Axis Bank,BankApp,28.41,SUCCESS,,355,N,
T0007874,1764016080,SBI,GooglePay,29.32,SUCCESS,,464,N,
T0007875,1764097140,ICICI Bank,PhonePe,37.0,SUCCESS,,196,N,
T0007876,1764184200,Kotak,AmazonPay,33.96,SUCCESS,,327,N,
T0007877,1764285240,SBI,BankApp,34.81,SUCCESS,,206,N,
T0007878,1764014280,ICICI Bank,BankApp,43.09,SUCCESS,,410,N,
T0007879,1764355980,SBI,PhonePe,38.93,SUCCESS,,584,N,
T0007880,1764541800,Axis Bank,BankApp,21.61,FAILED,gateway_timeout,516,N,
T0007881,1764183840,HDFC Bank,AmazonPay,22.34,FAILED,unknown_error,289,N,31.0
T0007882,1764200700,SBI,BankApp,18.79,SUCCESS,,640,N,
T0007883,1764456300,SBI,PhonePe,33.91,SUCCESS,,457,N,
T0007884,1764020040,Axis Bank,AmazonPay,19.56,SUCCESS,,495,N,
T0007885,1764267840,Axis Bank,AmazonPay,17.1,FAILED,insufficient_balance,267,N,
T0007886,1764365160,ICICI Bank,Paytm,18.22,SUCCESS,,478,N,
T0007887,1764138720,SBI,AmazonPay,39.3,SUCCESS,,305,N,
T0007888,1764515160,Kotak,Paytm,17.76,SUCCESS,,358,N,
T0007889,1764310320,Axis Bank,Paytm,25.4,SUCCESS,,455,N,
T0007890,1764207060,Kotak,GooglePay,13.42,FAILED,insufficient_balance,279,N,
T0007891,1764444540,SBI,GooglePay,28.85,SUCCESS,,401,N,
T0007892,1764280980,Axis Bank,Paytm,15.4,SUCCESS,,158,N,
T0007893,1764277080,SBI,AmazonPay,35.24,SUCCESS,,375,N,
T0007894,1764079500,ICICI Bank,GooglePay,13.27,SUCCESS,,438,N,
T0007895,1764267660,SBI,BankApp,41.72,FAILED,daily_limit_exceeded,330,N,
T0007896,1764193620,HDFC Bank,PhonePe,28.86,SUCCESS,,216,N,
T0007897,1764446520,SBI,PhonePe,44.46,SUCCESS,,500,N,
T0007898,1764360540,Axis Bank,BankApp,21.64,SUCCESS,,261,N,
T0007899,1764105240,HDFC Bank,AmazonPay,51.01,SUCCESS,,169,N,
T0007900,1764039840,HDFC Bank,BankApp,17.83,FAILED,network_issue,279,N,
T0007901,1764042780,Kotak,Paytm,20.06,FAILED,daily_limit_exceeded,413,N,
T0007902,1764269520,Axis Bank,BankApp,25.1,SUCCESS,,112,N,
T0007903,1764097500,HDFC Bank,GooglePay,25.88,SUCCESS,,220,N,
T0007904,1764442560,Axis Bank,Paytm,32.53,SUCCESS,,427,N,
T0007905,1764194880,Axis Bank,BankApp,21.75,FAILED,gateway_timeout,504,N,32.0
T0007906,1764240120,HDFC Bank,AmazonPay,23.61,FAILED,gateway_timeout,467,Y,
T0007907,1764234300,ICICI Bank,Paytm,20.7,SUCCESS,,442,N,
T0007908,1764374040,HDFC Bank,BankApp,40.92,SUCCESS,,576,N,
T0007909,1764373140,HDFC Bank,BankApp,49.73,SUCCESS,,407,N,
T0007910,1764392160,Kotak,Paytm,40.19,SUCCESS,,316,N,
T0007911,1764451620,Kotak,Paytm,30.88,SUCCESS,,406,N,
T0007912,1764262440,ICICI Bank,AmazonPay,19.59,FAILED,gateway_timeout,244,Y,
T0007913,1764026940,Kotak,GooglePay,18.43,SUCCESS,,147,N,
T0007914,1764260940,Kotak,Paytm,24.79,SUCCESS,,91,N,
T0007915,1764185340,HDFC Bank,Paytm,39.92,SUCCESS,,563,N,
T0007916,1764546180,HDFC Bank,GooglePay,43.23,FAILED,daily_limit_exceeded,241,Y,
T0007917,1764445680,Axis Bank,PhonePe,43.19,SUCCESS,,248,N,
T0007918,1764282360,HDFC Bank,GooglePay,39.65,FAILED,unknown_error,139,Y,
T0007919,1764106860,Kotak,Paytm,49.15,SUCCESS,,296,N,
T0007920,1764531720,ICICI Bank,Paytm,36.68,SUCCESS,,348,N,
T0007921,1764023220,SBI,Paytm,19.58,FAILED,insufficient_balance,40,N,36.0
T0007922,1764450900,Axis Bank,Paytm,15.18,SUCCESS,,394,N,
T0007923,1764034500,SBI,PhonePe,11.94,FAILED,insufficient_balance,411,N,
T0007924,1763959740,Axis Bank,GooglePay,35.24,SUCCESS,,567,N,
T0007925,1764457380,ICICI Bank,PhonePe,34.57,SUCCESS,,212,N,
T0007926,1764098100,Kotak,PhonePe,40.03,SUCCESS,,424,N,
T0007927,1764194220,HDFC Bank,PhonePe,44.5,SUCCESS,,291,N,
T0007928,1764534000,HDFC Bank,BankApp,13.61,SUCCESS,,361,N,
T0007929,1764361500,Kotak,AmazonPay,35.68,SUCCESS,,460,N,
T0007930,1764364680,Kotak,GooglePay,36.87,FAILED,bank_timeout,385,N,
T0007931,1764191700,ICICI Bank,Paytm,44.5,SUCCESS,,240,N,
T0007932,1764262140,HDFC Bank,BankApp,32.4,SUCCESS,,418,N,
T0007933,1764152160,Kotak,PhonePe,36.82,SUCCESS,,307,N,
T0007934,1764111000,Kotak,AmazonPay,24.13,SUCCESS,,321,N,
T0007935,1764097740,HDFC Bank,BankApp,28.68,SUCCESS,,97,N,
T0007936,1764423840,SBI,Paytm,38.98,SUCCESS,,282,N,
T0007937,1764004260,Kotak,GooglePay,18.52,FAILED,daily_limit_exceeded,202,N,
T0007938,1763950320,ICICI Bank,AmazonPay,21.38,SUCCESS,,463,N,
T0007939,1764199020,Kotak,Paytm,41.73,SUCCESS,,255,N,
T0007940,1764369420,Axis Bank,AmazonPay,21.72,FAILED,network_issue,149,N,
T0007941,1764443280,SBI,Paytm,17.72,SUCCESS,,420,N,
T0007942,1763974740,SBI,BankApp,46.3,FAILED,insufficient_balance,103,Y,
T0007943,1764407340,HDFC Bank,AmazonPay,18.89,SUCCESS,,309,N,
T0007944,1764022500,ICICI Bank,BankApp,17.91,SUCCESS,,498,N,
T0007945,1764023220,Kotak,GooglePay,38.63,SUCCESS,,433,N,
T0007946,1764445680,ICICI Bank,BankApp,14.06,SUCCESS,,123,N,
T0007947,1764114060,HDFC Bank,Paytm,12.57,SUCCESS,,325,N,
T0007948,1764266460,Axis Bank,Paytm,14.55,SUCCESS,,461,N,
T0007949,1764106980,Kotak,AmazonPay,23.47,FAILED,network_issue,395,N,46.0
T0007950,1764530880,HDFC Bank,PhonePe,41.04,SUCCESS,,282,N,
T0007951,1763998320,HDFC Bank,Paytm,41.83,SUCCESS,,495,N,
T0007952,1764012060,ICICI Bank,Paytm,12.43,SUCCESS,,685,N,
T0007953,1764011520,HDFC Bank,BankApp,33.95,SUCCESS,,368,N,
T0007954,1764456660,SBI,PhonePe,35.79,FAILED,insufficient_balance,515,N,
T0007955,1764542460,ICICI Bank,Paytm,12.27,SUCCESS,,310,N,
T0007956,1764012300,HDFC Bank,PhonePe,29.52,SUCCESS,,436,N,
T0007957,1764114480,Axis Bank,Paytm,25.54,SUCCESS,,514,N,
T0007958,1764454020,Axis Bank,BankApp,12.68,SUCCESS,,342,N,
T0007959,1764115020,Kotak,PhonePe,33.51,SUCCESS,,432,N,
T0007960,1764032340,Kotak,Paytm,14.49,SUCCESS,,421,N,
T0007961,1764212460,SBI,GooglePay,11.93,FAILED,network_issue,328,N,
T0007962,1764458820,Axis Bank,AmazonPay,40.86,SUCCESS,,174,N,
T0007963,1764070740,Axis Bank,Paytm,24.49,SUCCESS,,380,N,
T0007964,1764282240,ICICI Bank,AmazonPay,39.75,SUCCESS,,40,N,
T0007965,1764008520,ICICI Bank,Paytm,48.46,FAILED,insufficient_balance,355,N,25.0
T0007966,1764012900,ICICI Bank,AmazonPay,48.8,SUCCESS,,324,N,
T0007967,1764395880,SBI,GooglePay,13.46,SUCCESS,,360,N,
T0007968,1764367080,ICICI Bank,AmazonPay,35.34,FAILED,bank_timeout,385,N,
T0007969,1764270180,HDFC Bank,Paytm,23.29,SUCCESS,,294,N,
T0007970,1764446160,Kotak,GooglePay,23.46,SUCCESS,,310,N,
T0007971,1764285120,Kotak,AmazonPay,27.83,SUCCESS,,325,N,
T0007972,1764083520,Axis Bank,AmazonPay,38.54,SUCCESS,,489,N,
T0007973,1764009000,Kotak,GooglePay,39.63,SUCCESS,,366,N,
T0007974,1764444300,HDFC Bank,Paytm,28.07,SUCCESS,,248,N,
T0007975,1764027420,SBI,BankApp,17.91,SUCCESS,,412,N,
T0007976,1763957640,ICICI Bank,GooglePay,20.9,SUCCESS,,419,N,
T0007977,1764489240,ICICI Bank,AmazonPay,44.44,SUCCESS,,394,N,
T0007978,1764395460,ICICI Bank,AmazonPay,42.47,FAILED,unknown_error,356,Y,
T0007979,1764545340,Kotak,Paytm,51.78,SUCCESS,,337,N,
T0007980,1764447060,Axis Bank,AmazonPay,16.84,FAILED,network_issue,366,N,
T0007981,1764373140,HDFC Bank,PhonePe,42.25,SUCCESS,,370,N,
T0007982,1764363780,Axis Bank,AmazonPay,32.4,SUCCESS,,266,N,
T0007983,1764450000,Kotak,GooglePay,47.42,SUCCESS,,335,N,
T0007984,1764100920,Kotak,PhonePe,37.5,FAILED,daily_limit_exceeded,231,N,
T0007985,1764537480,Kotak,Paytm,48.17,SUCCESS,,391,N,
T0007986,1764280680,SBI,GooglePay,42.91,SUCCESS,,393,N,
T0007987,1764014760,ICICI Bank,Paytm,38.59,SUCCESS,,199,N,
T0007988,1764534780,HDFC Bank,Paytm,48.79,SUCCESS,,410,N,
T0007989,1764065760,Kotak,GooglePay,24.22,FAILED,bank_timeout,387,N,
T0007990,1764097440,Axis Bank,BankApp,26.96,SUCCESS,,185,N,
T0007991,1764202800,ICICI Bank,BankApp,32.19,SUCCESS,,432,N,
T0007992,1764244620,Axis Bank,Paytm,49.91,SUCCESS,,621,N,
T0007993,1764369420,HDFC Bank,AmazonPay,35.2,SUCCESS,,201,N,
T0007994,1764537540,Kotak,PhonePe,22.44,FAILED,gateway_timeout,138,N,
T0007995,1764101040,Axis Bank,PhonePe,30.14,SUCCESS,,212,N,
T0007996,1764222660,SBI,Paytm,26.77,SUCCESS,,412,N,
T0007997,1764276540,HDFC Bank,BankApp,32.26,SUCCESS,,297,N,
T0007998,1764183600,HDFC Bank,GooglePay,13.58,SUCCESS,,337,N,
T0007999,1764310560,HDFC Bank,BankApp,26.52,SUCCESS,,292,N,
T0008000,1763994000,Kotak,AmazonPay,32.18,SUCCESS,,374,N,
T0008001,1763977440,Kotak,Paytm,24.4,SUCCESS,,506,N,
T0008002,1764114120,SBI,AmazonPay,48.6,SUCCESS,,285,N,
T0008003,1764196800,ICICI Bank,BankApp,11.61,SUCCESS,,263,N,
T0008004,1764008760,HDFC Bank,PhonePe,47.49,FAILED,bank_timeout,331,N,
T0008005,1764237480,ICICI Bank,AmazonPay,14.51,SUCCESS,,357,N,
T0008006,1764293280,SBI,AmazonPay,24.15,SUCCESS,,120,N,
T0008007,1764493020,SBI,GooglePay,28.14,SUCCESS,,397,N,
T0008008,1764277320,SBI,Paytm,33.58,FAILED,unknown_error,273,N,
T0008009,1764363300,HDFC Bank,PhonePe,44.73,SUCCESS,,230,N,
T0008010,1764278760,HDFC Bank,BankApp,28.3,SUCCESS,,435,N,
T0008011,1764026280,HDFC Bank,BankApp,21.75,SUCCESS,,581,N,
T0008012,1763990340,Axis Bank,PhonePe,10.31,SUCCESS,,391,N,
T0008013,1764544080,ICICI Bank,BankApp,21.17,SUCCESS,,393,N,
T0008014,1764072360,HDFC Bank,BankApp,43.34,FAILED,bank_timeout,364,N,
T0008015,1763992140,Axis Bank,PhonePe,39.93,SUCCESS,,564,N,
T0008016,1764182880,Kotak,PhonePe,13.31,SUCCESS,,582,N,
T0008017,1764281100,SBI,AmazonPay,50.02,SUCCESS,,274,N,
T0008018,1764120480,HDFC Bank,GooglePay,50.42,SUCCESS,,229,N,
T0008019,1764275820,SBI,Paytm,25.48,SUCCESS,,187,N,
T0008020,1763990040,Kotak,BankApp,22.28,SUCCESS,,397,N,
T0008021,1764145260,HDFC Bank,AmazonPay,30.03,SUCCESS,,271,N,
T0008022,1764444000,ICICI Bank,Paytm,22.88,SUCCESS,,366,N,
T0008023,1764269400,ICICI Bank,AmazonPay,40.82,SUCCESS,,155,N,
T0008024,1764364620,Kotak,GooglePay,29.97,SUCCESS,,180,N,
T0008025,1764439740,Kotak,Paytm,35.37,SUCCESS,,389,N,
T0008026,1764000060,ICICI Bank,BankApp,43.23,SUCCESS,,311,N,
T0008027,1764109200,ICICI Bank,AmazonPay,30.52,SUCCESS,,120,N,
T0008028,1764335880,Axis Bank,AmazonPay,13.96,SUCCESS,,386,N,
T0008029,1764454680,ICICI Bank,PhonePe,21.93,SUCCESS,,40,N,
T0008030,1764198900,Kotak,Paytm,40.35,SUCCESS,,260,N,
T0008031,1764449520,ICICI Bank,GooglePay,33.92,SUCCESS,,166,N,
T0008032,1764270300,SBI,PhonePe,47.61,SUCCESS,,323,N,
T0008033,1764539040,Axis Bank,Paytm,26.27,FAILED,insufficient_balance,339,N,
T0008034,1764204780,Kotak,BankApp,38.77,SUCCESS,,297,N,
T0008035,1764329640,HDFC Bank,PhonePe,34.35,SUCCESS,,698,N,
T0008036,1764527880,HDFC Bank,Paytm,12.0,SUCCESS,,710,N,
T0008037,1764010080,SBI,GooglePay,15.41,SUCCESS,,425,N,
T0008038,1764531480,Axis Bank,AmazonPay,27.66,SUCCESS,,360,N,
T0008039,1763943480,Axis Bank,Paytm,46.29,FAILED,unknown_error,445,N,
T0008040,1764010020,HDFC Bank,AmazonPay,34.46,SUCCESS,,251,N,
T0008041,1764368040,SBI,Paytm,25.03,SUCCESS,,342,N,
T0008042,1764455940,SBI,GooglePay,28.57,SUCCESS,,225,N,
T0008043,1764312780,Kotak,GooglePay,48.29,SUCCESS,,540,N,
T0008044,1764342900,ICICI Bank,AmazonPay,11.72,SUCCESS,,434,N,
T0008045,1763996280,Kotak,PhonePe,34.18,SUCCESS,,226,N,
T0008046,1764451860,Axis Bank,GooglePay,21.03,SUCCESS,,286,N,
T0008047,1763991060,Axis Bank,AmazonPay,44.52,SUCCESS,,479,N,
T0008048,1764234300,Axis Bank,AmazonPay,32.78,SUCCESS,,284,N,
T0008049,1764450060,SBI,AmazonPay,43.99,SUCCESS,,226,N,
T0008050,1764536700,ICICI Bank,GooglePay,12.34,SUCCESS,,238,N,
T0008051,1764270900,HDFC Bank,GooglePay,40.72,SUCCESS,,331,N,
T0008052,1764275160,SBI,PhonePe,22.4,SUCCESS,,243,N,
T0008053,1764262500,Axis Bank,PhonePe,37.28,SUCCESS,,458,N,
T0008054,1764311220,HDFC Bank,Paytm,40.1,FAILED,network_issue,349,N,
T0008055,1764270600,Axis Bank,BankApp,39.07,FAILED,network_issue,440,N,
T0008056,1764100080,SBI,PhonePe,30.69,SUCCESS,,353,N,
T0008057,1764160980,Kotak,GooglePay,11.98,SUCCESS,,48,N,
T0008058,1764269580,SBI,PhonePe,36.63,SUCCESS,,405,N,
T0008059,1764472920,Kotak,GooglePay,45.09,SUCCESS,,482,N,
T0008060,1764175200,Axis Bank,BankApp,49.53,SUCCESS,,586,N,
T0008061,1764440160,ICICI Bank,GooglePay,23.63,SUCCESS,,317,N,
T0008062,1764018120,Kotak,BankApp,16.84,SUCCESS,,303,N,
T0008063,1764456780,HDFC Bank,AmazonPay,15.84,SUCCESS,,244,N,
T0008064,1764008460,ICICI Bank,BankApp,13.04,SUCCESS,,424,N,
T0008065,1764329580,SBI,BankApp,20.0,SUCCESS,,403,N,
T0008066,1764009840,Axis Bank,GooglePay,35.97,SUCCESS,,495,N,
T0008067,1764506220,SBI,PhonePe,28.69,SUCCESS,,234,N,
T0008068,1764460620,ICICI Bank,AmazonPay,12.23,FAILED,daily_limit_exceeded,354,N,
T0008069,1764220200,HDFC Bank,GooglePay,16.02,FAILED,unknown_error,426,N,
T0008070,1764188760,Kotak,PhonePe,28.95,SUCCESS,,321,N,
T0008071,1764028500,HDFC Bank,GooglePay,38.68,SUCCESS,,359,N,
T0008072,1764069300,Axis Bank,BankApp,41.77,SUCCESS,,431,N,
T0008073,1764201120,Axis Bank,Paytm,25.37,SUCCESS,,680,N,
T0008074,1764006240,SBI,Paytm,25.44,SUCCESS,,572,N,
T0008075,1764533940,Axis Bank,BankApp,43.63,FAILED,insufficient_balance,256,Y,
T0008076,1764318780,Axis Bank,AmazonPay,43.85,SUCCESS,,412,N,
T0008077,1764516780,Kotak,Paytm,19.93,SUCCESS,,524,N,
T0008078,1764371160,ICICI Bank,Paytm,27.94,SUCCESS,,172,N,
T0008079,1764025860,ICICI Bank,AmazonPay,50.27,FAILED,network_issue,334,N,
T0008080,1764200700,ICICI Bank,GooglePay,16.57,SUCCESS,,382,N,
T0008081,1764374700,ICICI Bank,BankApp,39.96,SUCCESS,,326,N,
T0008082,1764501000,HDFC Bank,AmazonPay,47.82,SUCCESS,,387,N,
T0008083,1764500460,SBI,AmazonPay,30.83,SUCCESS,,408,N,
T0008084,1764367320,Kotak,AmazonPay,33.81,FAILED,network_issue,255,N,64.0
T0008085,1764445260,Kotak,BankApp,12.85,SUCCESS,,486,N,
T0008086,1764020160,HDFC Bank,GooglePay,13.4,SUCCESS,,523,N,
T0008087,1764276360,SBI,PhonePe,40.78,SUCCESS,,351,N,
T0008088,1764460740,Kotak,GooglePay,17.53,SUCCESS,,206,N,
T0008089,1764196260,Kotak,BankApp,22.18,SUCCESS,,242,N,
T0008090,1764095400,ICICI Bank,Paytm,36.69,SUCCESS,,228,N,
T0008091,1764016560,SBI,PhonePe,28.71,SUCCESS,,607,N,
T0008092,1764273660,HDFC Bank,PhonePe,19.61,SUCCESS,,364,N,
T0008093,1764084960,Axis Bank,PhonePe,29.25,SUCCESS,,126,N,
T0008094,1764249060,SBI,AmazonPay,26.31,FAILED,bank_timeout,360,N,
T0008095,1764203760,HDFC Bank,AmazonPay,44.8,SUCCESS,,355,N,
T0008096,1764367140,Axis Bank,BankApp,20.5,SUCCESS,,306,N,
T0008097,1764115080,ICICI Bank,AmazonPay,30.72,SUCCESS,,246,N,
T0008098,1764124380,Kotak,PhonePe,17.85,SUCCESS,,215,N,
T0008099,1764426120,Kotak,AmazonPay,11.97,SUCCESS,,333,N,
T0008100,1764361680,Axis Bank,GooglePay,45.83,SUCCESS,,634,N,
T0008101,1764535980,HDFC Bank,BankApp,26.29,SUCCESS,,110,N,
T0008102,1764534120,ICICI Bank,BankApp,35.65,SUCCESS,,234,N,
T0008103,1764043800,SBI,Paytm,44.12,SUCCESS,,725,N,
T0008104,1764303960,HDFC Bank,AmazonPay,16.24,SUCCESS,,526,N,
T0008105,1764367320,Kotak,Paytm,18.17,SUCCESS,,257,N,
T0008106,1764200100,ICICI Bank,GooglePay,16.74,SUCCESS,,422,N,
T0008107,1764365640,ICICI Bank,BankApp,45.3,SUCCESS,,108,N,
T0008108,1764539520,Axis Bank,GooglePay,19.45,FAILED,insufficient_balance,472,Y,
T0008109,1764278100,ICICI Bank,PhonePe,29.53,SUCCESS,,230,N,
T0008110,1764199200,Kotak,PhonePe,24.81,SUCCESS,,328,N,
T0008111,1764008640,Kotak,Paytm,50.21,SUCCESS,,317,N,
T0008112,1764366240,Kotak,GooglePay,44.78,SUCCESS,,646,N,
T0008113,1764011280,ICICI Bank,AmazonPay,38.74,SUCCESS,,543,N,
T0008114,1763977500,Kotak,GooglePay,46.97,SUCCESS,,75,N,
T0008115,1764530460,Axis Bank,BankApp,14.95,FAILED,insufficient_balance,96,Y,
T0008116,1764247920,ICICI Bank,Paytm,25.39,SUCCESS,,414,N,
T0008117,1764026640,SBI,BankApp,41.66,SUCCESS,,426,N,
T0008118,1764444480,HDFC Bank,BankApp,26.78,SUCCESS,,457,N,
T0008119,1764531300,Kotak,BankApp,19.97,SUCCESS,,429,N,
T0008120,1764157980,Kotak,AmazonPay,11.77,SUCCESS,,311,N,
T0008121,1764363240,Axis Bank,Paytm,28.54,SUCCESS,,381,N,
T0008122,1764110580,Kotak,AmazonPay,45.8,SUCCESS,,288,N,
T0008123,1764332640,SBI,GooglePay,12.51,SUCCESS,,285,N,
T0008124,1764096120,ICICI Bank,BankApp,48.4,SUCCESS,,618,N,
T0008125,1764021660,Kotak,AmazonPay,32.66,SUCCESS,,512,N,
T0008126,1764187980,Axis Bank,PhonePe,40.1,SUCCESS,,313,N,
T0008127,1764104940,Kotak,GooglePay,38.66,SUCCESS,,385,N,
T0008128,1764455940,SBI,PhonePe,42.71,SUCCESS,,437,N,
T0008129,1764277140,HDFC Bank,PhonePe,31.91,SUCCESS,,342,N,
T0008130,1764279780,SBI,PhonePe,31.36,SUCCESS,,287,N,
T0008131,1764272160,SBI,PhonePe,21.55,SUCCESS,,375,N,
T0008132,1764535380,SBI,BankApp,39.56,SUCCESS,,683,N,
T0008133,1764431100,Axis Bank,BankApp,13.25,SUCCESS,,552,N,
T0008134,1764357000,HDFC Bank,AmazonPay,40.03,SUCCESS,,241,N,
T0008135,1764210300,Axis Bank,GooglePay,12.99,FAILED,gateway_timeout,150,Y,
T0008136,1764533340,Kotak,Paytm,28.77,SUCCESS,,293,N,
T0008137,1764096480,HDFC Bank,GooglePay,45.49,SUCCESS,,483,N,
T0008138,1764277380,HDFC Bank,PhonePe,16.15,SUCCESS,,938,N,
T0008139,1764191520,Axis Bank,BankApp,10.88,SUCCESS,,250,N,
T0008140,1764324900,HDFC Bank,AmazonPay,16.78,SUCCESS,,268,N,
T0008141,1764294840,Kotak,AmazonPay,40.51,FAILED,gateway_timeout,300,N,
T0008142,1763990520,HDFC Bank,PhonePe,20.84,SUCCESS,,419,N,
T0008143,1764353460,HDFC Bank,BankApp,50.48,SUCCESS,,304,N,
T0008144,1764027840,HDFC Bank,PhonePe,17.43,SUCCESS,,145,N,
T0008145,1764367260,SBI,BankApp,15.88,SUCCESS,,188,N,
T0008146,1764491460,HDFC Bank,BankApp,31.34,SUCCESS,,427,N,
T0008147,1764156660,ICICI Bank,BankApp,21.36,SUCCESS,,359,N,
T0008148,1764180360,Kotak,BankApp,44.83,SUCCESS,,411,N,
T0008149,1764456720,HDFC Bank,PhonePe,26.01,SUCCESS,,233,N,
T0008150,1764354720,SBI,BankApp,31.95,SUCCESS,,372,N,
T0008151,1764020760,SBI,GooglePay,12.86,SUCCESS,,233,N,
T0008152,1764276120,Axis Bank,BankApp,27.08,SUCCESS,,453,N,
T0008153,1764491460,ICICI Bank,Paytm,20.21,SUCCESS,,534,N,
T0008154,1764455100,SBI,Paytm,36.46,SUCCESS,,349,N,
T0008155,1764430200,HDFC Bank,AmazonPay,34.13,SUCCESS,,566,N,
T0008156,1764348540,ICICI Bank,BankApp,20.2,SUCCESS,,530,N,
T0008157,1764538740,ICICI Bank,GooglePay,21.19,SUCCESS,,285,N,
T0008158,1763958120,SBI,BankApp,22.49,SUCCESS,,437,N,
T0008159,1764365880,Axis Bank,PhonePe,28.64,SUCCESS,,485,N,
T0008160,1764109860,Axis Bank,BankApp,17.86,SUCCESS,,324,N,
T0008161,1764200160,HDFC Bank,BankApp,22.88,SUCCESS,,398,N,
T0008162,1764010080,HDFC Bank,AmazonPay,32.25,SUCCESS,,250,N,
T0008163,1764021720,ICICI Bank,Paytm,14.39,SUCCESS,,329,N,
T0008164,1764293940,ICICI Bank,Paytm,27.13,SUCCESS,,242,N,
T0008165,1764193320,ICICI Bank,Paytm,22.54,SUCCESS,,62,N,
T0008166,1764220320,SBI,PhonePe,46.35,SUCCESS,,413,N,
T0008167,1764050220,HDFC Bank,BankApp,45.58,SUCCESS,,439,N,
T0008168,1764218700,SBI,GooglePay,17.33,SUCCESS,,331,N,
T0008169,1764457200,Kotak,AmazonPay,42.96,SUCCESS,,324,N,
T0008170,1764103320,HDFC Bank,GooglePay,11.82,FAILED,daily_limit_exceeded,428,N,
T0008171,1764490260,ICICI Bank,Paytm,32.48,SUCCESS,,529,N,
T0008172,1764198720,SBI,PhonePe,30.47,SUCCESS,,260,N,
T0008173,1764020880,Kotak,PhonePe,45.18,SUCCESS,,419,N,
T0008174,1764157140,Kotak,PhonePe,18.82,SUCCESS,,334,N,
T0008175,1764105240,SBI,AmazonPay,32.12,SUCCESS,,624,N,
T0008176,1764011640,SBI,Paytm,45.88,SUCCESS,,408,N,
T0008177,1764199560,ICICI Bank,GooglePay,26.23,SUCCESS,,284,N,
T0008178,1764538140,SBI,GooglePay,46.37,SUCCESS,,655,N,
T0008179,1764192960,Axis Bank,PhonePe,37.56,SUCCESS,,511,N,
